lat,lon,year,subregion,country,cause,route,origin,toll
32.0884126,-107.4481688,2021,Norteamérica,United States of America,Accidente de transporte,Frontera EE.UU.-México,Ecuador,1
25.97777195,-97.51466326,2021,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
33.46233163,-112.3520941,2021,Norteamérica,United States of America,Accidente de transporte,Frontera EE.UU.-México,Mexico,1
26.46974927,-78.71200025,2021,Caribe,Bahamas,Mixta o desconocida,Caribe hacia EE.UU.,Ecuador,5
27.35501854,-99.48372901,2021,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Desconocido,1
32.65816134,-115.4907367,2021,Centroamérica,Mexico,Violencia,Frontera EE.UU.-México,Honduras,1
31.52076745,-104.482768,2021,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Ecuador,1
32.49750617,-114.480166,2021,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Guatemala,1
17.17872459,-93.57205686,2021,Centroamérica,Mexico,Accidente de transporte,Sin ruta registrada,Nicaragua,1
19.57885023,-98.31507222,2021,Centroamérica,Mexico,Accidente de transporte,Sin ruta registrada,Desconocido,1
31.7902,-106.554,2021,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
31.790971,-106.59976,2021,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Ecuador,1
30.52044183,-104.8739003,2021,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
19.41460771,-98.13470713,2021,Centroamérica,Mexico,Enfermedad o falta de atención,Sin ruta registrada,Honduras,1
17.92067186,-94.9330168,2021,Centroamérica,Mexico,Violencia,Sin ruta registrada,Honduras,1
32.60582,-116.81832,2021,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
24.279929,-81.5048832,2021,Caribe,United States of America,Ahogamiento,Caribe hacia EE.UU.,Cuba,9
31.43222381,-109.8928271,2021,Norteamérica,United States of America,Violencia,Frontera EE.UU.-México,Mexico,1
31.43222381,-109.8928271,2021,Norteamérica,United States of America,Violencia,Frontera EE.UU.-México,Guatemala,1
31.692633,-111.8142,2021,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
31.68276,-110.864752,2021,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Guatemala,1
32.51472,-111.8303,2021,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
31.83375,-112.3743,2021,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
32.542332,-112.343452,2021,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
31.78536,-111.83111,2021,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
31.33415,-110.11293,2021,Norteamérica,United States of America,Violencia,Frontera EE.UU.-México,Mexico,1
31.977452,-112.68819,2021,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
31.963194,-112.16075,2021,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
31.648472,-111.257167,2021,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
31.463389,-109.076444,2021,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
32.131,-113.237833,2021,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
31.71416,-111.95791,2021,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
31.70588,-112.00148,2021,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,El Salvador,1
31.71066,-111.86906,2021,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
31.84175,-112.4437,2021,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
31.389361,-111.230389,2021,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
31.73563,-111.8275,2021,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
31.9543,-112.4197,2021,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Guatemala,1
32.15258,-112.74925,2021,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
31.914444,-111.913611,2021,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
31.9120215,-111.881234,2021,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
31.78605,-111.811683,2021,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
32.22524,-113.04953,2021,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
32.22536,-113.04941,2021,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
31.900498,-111.532852,2021,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
31.66905,-111.846417,2021,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
32.1195,-113.1718,2021,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
32.199638,-113.021598,2021,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
31.84108,-111.84243,2021,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
31.334239,-110.952825,2021,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Venezuela,1
32.09297,-112.96256,2021,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
32.178633,-113.058867,2021,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
32.2429,-113.0754,2021,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
32.184896,-113.064156,2021,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
31.78797,-111.74756,2021,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
32.224496,-113.0785575,2021,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
32.125633,-113.238767,2021,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
32.122583,-113.238833,2021,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
31.72159,-112.19422,2021,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
31.97162,-111.48003,2021,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Guatemala,1
32.418681,-112.969283,2021,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
32.25953,-111.5175,2021,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
32.175119,-110.928097,2021,Norteamérica,United States of America,Enfermedad o falta de atención,Frontera EE.UU.-México,Guatemala,1
31.99153,-112.6947,2021,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
31.6951,-111.998,2021,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
31.69123,-111.88143,2021,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
31.8663889,-112.4402777,2021,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
31.855917,-112.113467,2021,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
31.722883,-111.805533,2021,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
31.685517,-111.776332,2021,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
31.42974319,-110.9780321,2021,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
32.44706,-113.10175,2021,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
31.3329,-110.99101,2021,Norteamérica,United States of America,Violencia,Frontera EE.UU.-México,Mexico,1
31.885772,-111.96678,2021,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
32.14593,-113.16837,2021,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
32.03135067,-111.2738148,2021,Norteamérica,United States of America,Violencia,Frontera EE.UU.-México,Guatemala,1
31.680719,-111.083965,2021,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
32.036652,-113.094207,2021,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
32.0014,-112.170333,2021,Norteamérica,United States of America,Enfermedad o falta de atención,Frontera EE.UU.-México,Mexico,1
31.4814,-109.333,2021,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Mexico,1
32.405767,-111.682017,2021,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Guatemala,1
32.406471,-111.88266,2021,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
31.90148,-112.45955,2021,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
31.35874,-109.73311,2021,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
31.34606,-110.91251,2021,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
31.939967,-112.144067,2021,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
31.93468,-112.89613,2021,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Mexico,1
31.4640917,-111.04191,2021,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
32.30748,-113.25067,2021,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
32.31397,-113.252225,2021,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
31.3420069,-109.6304977,2021,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
32.20252803,-111.7138504,2021,Norteamérica,United States of America,Violencia,Frontera EE.UU.-México,Mexico,1
32.352205,-113.3156345,2021,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
32.32535,-113.2892805,2021,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
32.02243503,-110.994575,2021,Norteamérica,United States of America,Violencia,Frontera EE.UU.-México,Mexico,1
27.127334,-98.389507,2021,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,El Salvador,1
26.03362,-97.742664,2021,Norteamérica,United States of America,Muerte accidental,Frontera EE.UU.-México,Mexico,1
31.748986,-106.482543,2021,Norteamérica,United States of America,Accidente de transporte,Frontera EE.UU.-México,Desconocido,1
32.547702,-116.980396,2021,Norteamérica,United States of America,Muerte accidental,Frontera EE.UU.-México,Mexico,1
31.781506,-106.527882,2021,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,Desconocido,1
26.931274,-98.145864,2021,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Honduras,1
27.156479,-98.191523,2021,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Honduras,1
28.31588041,-100.3774898,2021,Centroamérica,Mexico,Accidente de transporte,Frontera EE.UU.-México,El Salvador,1
19.2683361,-68.63540398,2021,Sudamérica,Chile,Condiciones ambientales extremas,Sin ruta registrada,Venezuela,1
27.50327832,-99.52799411,2021,Centroamérica,Mexico,Ahogamiento,Frontera EE.UU.-México,Guatemala,1
4.212583373,-74.99532582,2021,Sudamérica,Colombia,Violencia,Sin ruta registrada,Venezuela,3
32.61612324,-115.8408434,2021,Centroamérica,Mexico,Condiciones ambientales extremas,Frontera EE.UU.-México,Honduras,1
18.33941698,-68.94225284,2021,Caribe,Dominican Republic,Ahogamiento,Rep. Dominicana a Puerto Rico,Rep. Dominicana,20
26.40729886,-99.04754947,2021,Centroamérica,Mexico,Ahogamiento,Frontera EE.UU.-México,Mexico,1
19.17897262,-97.90315729,2021,Centroamérica,Mexico,Accidente de transporte,Sin ruta registrada,Honduras,1
27.49945981,-99.51176313,2021,Norteamérica,United States of America,Ahogamiento,Frontera EE.UU.-México,Guatemala,1
32.45678168,-114.5297033,2021,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Guatemala,1
25.89925589,-97.49857221,2021,Norteamérica,United States of America,Muerte accidental,Frontera EE.UU.-México,Mexico,1
11.01191444,-74.81761458,2021,Sudamérica,Colombia,Violencia,Sin ruta registrada,Colombia,1
18.11252672,-95.45622108,2021,Centroamérica,Mexico,Accidente de transporte,Sin ruta registrada,Honduras,1
29.23247989,-100.1366453,2021,Norteamérica,United States of America,Ahogamiento,Frontera EE.UU.-México,Guatemala,2
9.038525113,-76.33946531,2021,Sudamérica,Colombia,Ahogamiento,Sin ruta registrada,Bangladesh,15
28.51079403,-99.91022804,2021,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
26.0987163,-98.27847646,2021,Centroamérica,Mexico,Violencia,Frontera EE.UU.-México,Nicaragua,1
29.2631881,-99.84738576,2021,Norteamérica,United States of America,Accidente de transporte,Frontera EE.UU.-México,Desconocido,1
11.51977308,-72.8986871,2021,Sudamérica,Colombia,Violencia,Sin ruta registrada,Venezuela,1
29.36995037,-101.0726338,2021,Centroamérica,Mexico,Accidente de transporte,Frontera EE.UU.-México,Mexico,1
31.69140966,-106.4265637,2021,Centroamérica,Mexico,Condiciones ambientales extremas,Frontera EE.UU.-México,Ecuador,1
27.49981976,-99.50114439,2021,Centroamérica,Mexico,Ahogamiento,Frontera EE.UU.-México,Mexico,1
26.22189127,-98.45438095,2021,Norteamérica,United States of America,Ahogamiento,Frontera EE.UU.-México,Mexico,2
15.66661553,-91.99639232,2021,Centroamérica,Mexico,Mixta o desconocida,Sin ruta registrada,Guatemala,1
32.55042921,-116.9361241,2021,Norteamérica,United States of America,Muerte accidental,Frontera EE.UU.-México,Mexico,1
31.77578307,-106.4644307,2021,Norteamérica,United States of America,Accidente de transporte,Frontera EE.UU.-México,Desconocido,1
28.67780738,-100.5309605,2021,Centroamérica,Mexico,Accidente de transporte,Frontera EE.UU.-México,Desconocido,1
14.865967,-92.310651,2021,Centroamérica,Mexico,Violencia,Sin ruta registrada,Nicaragua,1
27.491216,-97.84983,2021,Norteamérica,United States of America,Enfermedad o falta de atención,Frontera EE.UU.-México,Honduras,1
32.468858,-114.579342,2021,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
26.93791,-98.13787,2021,Norteamérica,United States of America,Accidente de transporte,Frontera EE.UU.-México,Guatemala,10
32.64174,-111.38443,2021,Norteamérica,United States of America,Accidente de transporte,Frontera EE.UU.-México,Desconocido,3
26.37642,-98.85824,2021,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,El Salvador,1
28.50998,-100.32759,2021,Norteamérica,United States of America,Mixta o desconocida,Frontera EE.UU.-México,El Salvador,1
32.20058324,-110.9037255,2021,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
29.42595636,-98.52277691,2021,Norteamérica,United States of America,Accidente de transporte,Frontera EE.UU.-México,Desconocido,1
31.57152368,-111.3711987,2021,Norteamérica,United States of America,Muerte accidental,Frontera EE.UU.-México,Mexico,1
32.65485255,-116.2463698,2021,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
32.20058324,-110.9037255,2021,Norteamérica,United States of America,Condiciones ambientales extremas,Frontera EE.UU.-México,Mexico,1
28.94451373,-100.3304508,2021,Norteamérica,United States of America,Ahogamiento,Frontera EE.UU.-México,Guatemala,2
27.5236535,-99.51220273,2021,Norteamérica,United States of America,Accidente de transporte,Frontera EE.UU.-México,Desconocido,3
27.00871835,-98.21819255,2021,Norteamérica,United States of America,Enfermedad o falta de atención,Frontera EE.UU.-México,El Salvador,1
16.24278829,-92.34873761,2021,Centroamérica,Mexico,Violencia,Sin ruta registrada,Desconocido,1
18.46615079,-83.56022847,2021,Caribe,Cuba,Mixta o desconocida,Sin ruta registrada,Cuba,7
